Associated with;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
CLASS: GalleryBottomSheetComponent;0,0;-1,6660000000000004;0,004999999999999999;-0,03599999999999981;44,611999999999995;2,667;2,478999999999999;1,3339999999999996;0,0;1,3330000000000002;;0,0;1,3330000000000002;;0,3330000000000002;0,6660000000000004;
CLASS: InsertTemplateImageBottomSheetComponent;0,0;-0,9260000000000002;0,003000000000000001;-0,020999999999999908;26,95599999999999;1,6669999999999998;1,4979999999999993;0,6669999999999998;0,0;0,6669999999999998;;0,0;1,0;;0,3330000000000002;0,3330000000000002;
CLASS: PuzzleChooserBottomSheetComponent;0,0;-0,9260000000000002;0,003000000000000001;-0,020999999999999908;26,95599999999999;1,6669999999999998;1,4979999999999993;0,6669999999999998;0,0;0,6669999999999998;;0,0;1,0;;0,3330000000000002;0,3330000000000002;
CLASS: TemplatePreviewBottomSheetComponent;0,0;-0,9260000000000002;0,003000000000000001;-0,020999999999999908;26,95599999999999;1,6669999999999998;1,4979999999999993;0,6669999999999998;0,0;0,6669999999999998;;0,0;1,0;;0,3330000000000002;0,3330000000000002;
CLASS: ZoomManagementBottomSheetComponent;0,0;-0,9260000000000002;0,003000000000000001;-0,020999999999999908;26,95599999999999;1,6669999999999998;1,4979999999999993;0,6669999999999998;0,0;0,6669999999999998;;0,0;1,0;;0,3330000000000002;0,3330000000000002;
CLASS: GalleryComponent;0,0;-1,25;0,004000000000000002;-0,017000000000000015;41,133999999999986;2,0;2,285;1,0;0,0;1,0;;0,0;1,0;;0,25;0,5;
CLASS: InitialPageComponent;0,0;-0,34799999999999986;0,002;-0,006000000000000005;20,546999999999997;0,8339999999999996;1,141;0,3330000000000002;0,0;0,3330000000000002;;0,0;0,5;;0,16699999999999982;0,16699999999999982;
CLASS: InsertTemplateImageComponent;0,0;0,0;0,008;0,5;81,386;5,0;4,521000000000001;3,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: PuzzleBoardComponent;0,0;-0,3810000000000002;0,002;-0,01100000000000001;21,333;1,0;1,186;0,40000000000000036;0,0;0,40000000000000036;;0,0;0,5999999999999996;;0,20000000000000018;0,20000000000000018;
CLASS: PuzzleBuilderComponent;0,0;-1,6669999999999998;0,004;0,25;42,6;2,5;2,3670000000000004;1,5;0,0;1,0;;0,0;1,5;;0,5;0,5;
CLASS: PuzzleChooserComponent;0,0;-0,3330000000000002;0,0020000000000000018;-0,009999999999999898;25,810000000000002;1,0;1,434000000000001;0,39999999999999947;0,0;0,40000000000000036;;0,0;0,6000000000000005;;0,19999999999999973;0,20000000000000018;
CLASS: TemplatePreviewComponent;0,0;-0,641;0,002999999999999999;-0,04600000000000026;54,55099999999999;1,6669999999999998;3,0310000000000024;0,6669999999999998;0,0;0,6669999999999998;;0,0;1,0;;0,33399999999999963;0,3330000000000002;
CLASS: SetZoomComponent;0,0;-1,6660000000000004;0,005000000000000001;-0,04899999999999993;54,20600000000002;2,6660000000000004;3,0109999999999992;1,3339999999999996;0,0;1,3330000000000002;;0,0;1,3330000000000002;;0,3330000000000002;0,6660000000000004;
CLASS: SetZoomPositionComponent;0,0;-0,6840000000000002;0,0049999999999999975;-0,10599999999999987;77,12699999999995;2,665999999999997;4,283999999999999;1,3330000000000002;0,0;1,3339999999999996;;0,0;1,3339999999999996;;0,3330000000000002;0,6669999999999998;
CLASS: ZoomManagementComponent;0,0;-0,03500000000000003;0,0050000000000000044;0,030000000000000027;452,96000000000004;1,5999999999999979;25,163999999999987;0,1200000000000001;0,0;0,8000000000000007;;0,0;0,8000000000000007;;0,27999999999999936;0,40000000000000036;
CLASS: PuzzleBuilderRoutingModule;0,0;0,0;0,008;-0,07500000000000018;73,00400000000002;5,0;4,054999999999998;2,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: PuzzleBuilderModule;0,0;0,0;0,010999999999999996;0,5109999999999997;269,24199999999985;5,0;14,957999999999998;3,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: ComponentFactoryService;0,0;-0,43900000000000006;0,003999999999999997;-0,1509999999999998;73,5069999999996;1,6670000000000016;4,082999999999998;0,6669999999999998;0,0;0,6670000000000016;;0,0;1,0;;0,3329999999999984;0,33399999999999963;
CLASS: GameConfigurationService;0,0;-0,01200000000000001;0,0030000000000000027;-0,06999999999999984;8,295999999999367;1,0;0,46100000000001273;0,3999999999999986;0,0;0,3999999999999986;;0,0;0,5999999999999979;;1,3999999999999995;0,1999999999999993;
CLASS: OldPuzzleService;0,0;-0,07200000000000006;0,0030000000000000027;-0,09999999999999964;-10,769999999999527;0,8340000000000032;-0,5980000000000132;0,3330000000000002;0,0;0,3329999999999984;;0,0;0,5;;0,16699999999999982;0,16600000000000037;
CLASS: BringToBackService;0,0;-0,21699999999999964;0,0020000000000000018;-0,04899999999999993;44,024;1,0;2,445999999999998;0,40000000000000036;0,0;0,40000000000000036;;0,0;0,5999999999999996;;0,20000000000000018;0,20000000000000018;
CLASS: BringToFrontService;0,0;-0,21699999999999964;0,0020000000000000018;-0,05600000000000005;43,36500000000001;1,0;2,408999999999999;0,40000000000000036;0,0;0,40000000000000036;;0,0;0,5999999999999996;;0,20000000000000018;0,20000000000000018;
CLASS: BottomLeftFabricMenuService;0,0;-0,03600000000000003;0,0010000000000000009;-0,029000000000000137;9,420000000000073;0,3569999999999993;0,5230000000000103;0,1429999999999998;0,0;0,14300000000000068;;0,0;0,2140000000000004;;0,07100000000000062;0,07199999999999962;
CLASS: BottomRightFabricMenuService;0,0;-0,03300000000000014;0,0010000000000000009;-0,025000000000000133;10,154999999999973;0,3569999999999993;0,563999999999993;0,14199999999999946;0,0;0,1429999999999989;;0,0;0,2140000000000004;;0,07099999999999973;0,07099999999999973;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: PuzzleControllerManagerService2;0,0;-0,019000000000000128;0,0010000000000000009;-0,03399999999999981;-5,079999999999927;0,4549999999999983;-0,28199999999998226;0,18200000000000038;0,0;0,18100000000000094;;0,0;0,2729999999999997;;0,09100000000000108;0,09100000000000019;
CLASS: TopLeftFabricMenuService;0,0;-0,03300000000000014;0,0010000000000000009;-0,028999999999999915;10,992999999999938;0,3569999999999993;0,6099999999999994;0,1429999999999998;0,0;0,14300000000000068;;0,0;0,21499999999999986;;0,07099999999999973;0,07099999999999973;
CLASS: TopRightFabricMenuService;0,0;-0,03300000000000014;0,0010000000000000009;-0,030000000000000027;11,595000000000255;0,35700000000000287;0,6440000000000055;0,1429999999999998;0,0;0,14300000000000068;;0,0;0,21399999999999864;;0,07099999999999973;0,07099999999999973;
CLASS: DeletePuzzleServiceService;0,0;-0,17100000000000026;0,0030000000000000027;-0,05500000000000016;44,182000000000016;1,0;2,4540000000000077;0,40000000000000036;0,0;0,40000000000000036;;0,0;0,5999999999999996;;0,20000000000000018;0,20000000000000018;
CLASS: HelpPuzzleServiceService;0,0;-0,17100000000000026;0,0030000000000000027;-0,06300000000000017;43,465000000000146;1,0;2,414999999999992;0,40000000000000036;0,0;0,40000000000000036;;0,0;0,6000000000000014;;0,20000000000000018;0,20000000000000018;
CLASS: PuzzleController;0,0;0,0;0,007000000000000001;0,486;62,102;5,0;3,45;3,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: PuzzleControllerManagerService;0,0;-0,013000000000000123;0,0010000000000000009;-0,026999999999999913;2,980000000000473;0,4159999999999968;0,16599999999999682;0,16600000000000037;0,0;0,1670000000000016;;0,0;0,25;;0,08399999999999963;0,08300000000000018;
CLASS: ManipulationHandlerService;0,0;-0,09600000000000009;0,0010000000000000009;-0,08499999999999996;-12,952000000000226;0,5549999999999997;-0,7189999999999941;0,22200000000000042;0,0;0,2220000000000013;;0,0;0,3330000000000002;;0,11099999999999977;0,11099999999999977;
CLASS: ResizeHandlerService;0,0;-0,04800000000000004;0,0010000000000000009;-0,03699999999999992;11,396999999999935;0,5;0,6329999999999814;0,20000000000000107;0,0;0,1999999999999993;;0,0;0,29999999999999893;;0,10000000000000053;0,10000000000000053;
CLASS: ZoomManagerService;0,0;-0,030000000000000027;0,0010000000000000009;-0,03699999999999992;7,253999999999905;0,35700000000000287;0,4029999999999916;0,1429999999999998;0,0;0,1429999999999989;;0,0;0,2140000000000004;;0,07200000000000006;0,07100000000000062;
CLASS: DrawAdjacentPointsService;0,0;-0,020999999999999908;0,0030000000000000027;-0,3030000000000008;-1247,2900000000081;0,625;-69,29400000000078;0,25;0,0;0,25;;0,0;0,375;;0,125;0,125;
CLASS: ImageSizeManagerService;0,0;-0,10099999999999998;0,003999999999999997;-0,08300000000000018;265,0039999999999;1,25;14,723000000000013;0,75;0,0;0,5;;0,0;0,75;;0,25;0,25;
CLASS: ManageGraphicsService;0,0;-0,01100000000000012;0,0;-0,0259999999999998;-25,95100000000093;0,25;-1,4420000000000073;0,10000000000000053;0,0;0,10000000000000142;;0,0;0,15000000000000036;;0,05000000000000071;0,04999999999999982;
CLASS: PuzzleManagerService;0,0;-0,17400000000000015;0,006999999999999992;-0,052999999999999936;277,1860000000006;2,375;15,399000000000001;0,625;0,0;1,25;;0,0;1,125;;0,18799999999999972;0,625;
CLASS: DrawBordersService;0,0;-0,014000000000000012;0,0020000000000000018;-0,15800000000000036;-710,7270000000062;0,5720000000000027;-39,48500000000013;0,28500000000000014;0,0;0,28600000000000136;;0,0;0,28600000000000136;;0,07099999999999973;0,14199999999999946;
CLASS: PuzzleGeneratorQuadroService;0,0;-0,010999999999999899;0,0020000000000000018;-0,10400000000000009;-495,747000000003;0,46999999999999886;-27,54099999999994;0,23499999999999943;0,0;0,2359999999999971;;0,0;0,23500000000000298;;0,058999999999999275;0,11800000000000033;
CLASS: DrawBordersService2;0,0;-0,014000000000000012;0,0030000000000000027;-0,15500000000000025;-665,0679999999993;0,570999999999998;-36,947999999999865;0,28500000000000014;0,0;0,28600000000000136;;0,0;0,28600000000000136;;0,07099999999999973;0,14300000000000068;
CLASS: PuzzleGeneratorQuadroService2;0,0;-0,010999999999999899;0,0020000000000000018;-0,10400000000000009;-495,747000000003;0,46999999999999886;-27,54099999999994;0,23499999999999943;0,0;0,2359999999999971;;0,0;0,23500000000000298;;0,058999999999999275;0,11800000000000033;
CLASS: ScanLineService;0,0;-0,37599999999999945;0,0010000000000000009;-0,15600000000000014;7,102000000000089;0,7149999999999999;0,394999999999996;0,2860000000000005;0,0;0,2860000000000005;;0,0;0,42900000000000027;;0,14300000000000068;0,1429999999999998;
CLASS: SetPuzzleAreaOnBoardService;0,0;-0,02200000000000002;0,0010000000000000009;-0,031999999999999806;-8,50500000000011;0,3329999999999984;-0,47199999999998;0,133;0,0;0,13400000000000034;;0,0;0,1999999999999993;;0,06700000000000017;0,06700000000000017;
CLASS: DisableControlsService;0,0;-0,0950000000000002;0,0040000000000000036;-0,1200000000000001;17,798000000000002;1,6670000000000016;0,9889999999999972;0,6669999999999998;0,0;0,6670000000000016;;0,0;1,0;;0,3330000000000002;0,3330000000000002;
CLASS: RandomUtilsService;0,0;-1,6669999999999998;0,003999999999999998;-0,16900000000000004;57,49799999999999;2,5;3,193999999999999;1,0;0,0;1,0;;0,0;1,5;;0,5;0,5;
CLASS: ShufflePuzzlesService;0,0;-0,4169999999999998;0,002999999999999999;-0,22999999999999998;46,99299999999994;1,6670000000000016;2,6099999999999994;0,6660000000000004;0,0;0,6669999999999998;;0,0;1,0;;0,33399999999999963;0,3330000000000002;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;0,0;2,0;;0,0;3,0;;1,0;1,0;
