Associated with;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
CLASS: ZoomSettingsConfigService;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: TreeManagerService;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: AnnotationExtractorService;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: ComponentFactoryService;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: FabricMenuHelperService;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: GameConfigurationComponent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;5,0;0,0;
CLASS: MaterialModule;0,0;0,0;0,006999999999999999;0,4169999999999998;78,94;5,0;4,385999999999999;3,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;1,0;3,0;.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: RoutingModelMock;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;0,0;0,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: AppComponent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;2,0;0,0;
CLASS: DragAndDropImageComponent;0,0;-0,4299999999999997;0,013999999999999901;-0,3249999999999993;272,11299999999756;5,0;15,116999999999962;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ZoomBlockComponent;0,0;-8,332999999999998;0,014000000000000002;0,5;133,041;8,0;7,391;5,0;4,0;4,0;wholeBlockFile,"true",DecoratorTypesService,"zoom";1,0;4,0;.;1,0;2,0;
CLASS: ZoomMenuComponent;0,0;-1,7390000000000008;0,020000000000000018;-0,5289999999999999;203,29800000000068;8,0;11,293999999999983;4,0;4,0;4,0;wholeBlockFile,DecoratorTypesService,"true","zoom";0,0;4,0;;1,0;2,0;
CLASS: GalleryBottomSheetComponent;0,0;-5,0;0,015;-0,10899999999999999;133,83499999999998;8,0;7,435000000000002;4,0;4,0;4,0;wholeBlockFile,"imageGallery","true",DecoratorTypesService;0,0;4,0;;1,0;2,0;
CLASS: InsertTemplateImageBottomSheetComponent;0,0;-2,7779999999999987;0,009000000000000001;-0,06200000000000028;80,86600000000004;5,0;4,492000000000001;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: PuzzleChooserBottomSheetComponent;0,0;-2,7779999999999987;0,009000000000000001;-0,06200000000000028;80,86600000000004;5,0;4,492000000000001;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: TemplatePreviewBottomSheetComponent;0,0;-2,7779999999999987;0,009000000000000001;-0,06200000000000028;80,86600000000004;5,0;4,492000000000001;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ZoomManagementBottomSheetComponent;0,0;-2,7779999999999987;0,009000000000000001;-0,06200000000000028;80,86600000000004;5,0;4,492000000000001;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: GalleryComponent;0,0;-5,0;0,015000000000000006;-0,07099999999999973;164,53300000000002;8,0;9,140999999999998;4,0;4,0;4,0;wholeBlockFile,"imageGallery","true",DecoratorTypesService;0,0;4,0;;1,0;2,0;
CLASS: InitialPageComponent;0,0;-2,0829999999999984;0,009999999999999995;-0,036000000000000476;123,28600000000006;5,0;6,848999999999997;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: InsertTemplateImageComponent;0,0;0,0;0,008;0,5;81,386;5,0;4,521000000000001;3,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;1,0;3,0;.;1,0;1,0;
CLASS: PuzzleBoardComponent;0,0;-1,904;0,010000000000000009;-0,05799999999999983;106,66700000000003;5,0;5,926000000000002;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: PuzzleBuilderComponent;0,0;-3,3329999999999984;0,008;0,5;85,198;5,0;4,7330000000000005;3,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;1,0;3,0;.;1,0;1,0;
CLASS: PuzzleChooserComponent;0,0;-1,6670000000000016;0,009999999999999995;-0,0470000000000006;129,05000000000018;5,0;7,169000000000011;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: TemplatePreviewComponent;0,0;-1,9229999999999983;0,009999999999999995;-0,13599999999999923;163,65300000000002;5,0;9,091999999999999;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: SetZoomComponent;0,0;-5,0;0,015;-0,14700000000000024;162,61800000000005;8,0;9,034000000000006;4,0;4,0;4,0;"zoomValue",wholeBlockFile,"true",DecoratorTypesService;0,0;4,0;;1,0;2,0;
CLASS: SetZoomPositionComponent;0,0;-2,0519999999999996;0,017;-0,31899999999999995;231,38099999999986;8,0;12,854;4,0;4,0;4,0;wholeBlockFile,"zoomCoordinates",DecoratorTypesService,"true";0,0;4,0;;1,0;2,0;
CLASS: ZoomManagementComponent;0,0;-0,8629999999999995;0,10299999999999998;0,7469999999999999;11324,002000000008;40,0;629,1120000000001;3,0;3,0;20,0;wholeBlockMethod,DecoratorTypesService,"zoom";0,0;20,0;;7,0;10,0;
CLASS: PuzzleBuilderRoutingModule;0,0;0,0;0,008;-0,07500000000000018;73,00400000000002;5,0;4,054999999999998;2,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;0,0;3,0;;1,0;1,0;
CLASS: PuzzleBuilderModule;0,0;0,0;0,010999999999999996;0,5109999999999997;269,24199999999985;5,0;14,957999999999998;3,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;1,0;3,0;.;1,0;1,0;
CLASS: ComponentFactoryService;0,0;-1,315999999999999;0,01200000000000001;-0,45199999999999996;220,51899999999932;5,0;12,250999999999976;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: GameConfigurationService;0,0;-0,06099999999999994;0,014000000000000012;-0,35100000000000264;41,48200000000361;5,0;2,3049999999998363;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;7,0;1,0;
CLASS: OldPuzzleService;0,0;-0,4350000000000023;0,015000000000000013;-0,5990000000000002;-64,62099999999919;5,0;-3,5900000000001455;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: BringToBackService;0,0;-1,0869999999999997;0,01100000000000001;-0,245000000000001;220,1230000000005;5,0;12,228999999999985;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: BringToFrontService;0,0;-1,0869999999999997;0,01100000000000001;-0,2789999999999999;216,82700000000023;5,0;12,045999999999992;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: BottomLeftFabricMenuService;0,0;-0,504999999999999;0,014000000000000012;-0,4120000000000026;131,87900000000081;5,0;7,326999999999998;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: BottomRightFabricMenuService;0,0;-0,4700000000000024;0,014000000000000012;-0,3569999999999993;142,16700000000128;5,0;7,898000000000138;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: PuzzleControllerManagerService2;0,0;-0,2010000000000005;0,015999999999999903;-0,37700000000000244;-55,88000000000466;5,0;-3,105000000000018;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: TopLeftFabricMenuService;0,0;-0,4700000000000024;0,013000000000000012;-0,3990000000000009;153,90500000000247;5,0;8,55099999999993;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: TopRightFabricMenuService;0,0;-0,4700000000000024;0,014000000000000012;-0,42400000000000304;162,32299999999668;5,0;9,018000000000029;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: DeletePuzzleServiceService;0,0;-0,8550000000000004;0,01200000000000001;-0,27500000000000036;220,90800000000036;5,0;12,271999999999991;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: HelpPuzzleServiceService;0,0;-0,8550000000000004;0,011999999999999983;-0,3150000000000013;217,32700000000023;5,0;12,072999999999979;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: PuzzleController;0,0;0,0;0,007000000000000001;0,486;62,102;5,0;3,45;3,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;1,0;3,0;.;1,0;1,0;
CLASS: PuzzleControllerManagerService;0,0;-0,15700000000000003;0,016000000000000014;-0,3260000000000005;35,7699999999968;5,0;1,9869999999996253;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ManipulationHandlerService;0,0;-0,8629999999999995;0,014000000000000012;-0,7680000000000007;-116,56399999999849;5,0;-6,474999999999909;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ResizeHandlerService;0,0;-0,4759999999999991;0,014000000000000012;-0,3680000000000021;113,97000000000116;5,0;6,331000000000131;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ZoomManagerService;0,0;-0,41000000000000014;0,014000000000000012;-0,5090000000000003;101,55699999999342;5,0;5,643000000000029;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: DrawAdjacentPointsService;0,0;-0,16300000000000026;0,02200000000000024;-2,4240000000000066;-9978,322999999975;5,0;-554,3510000000024;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: ImageSizeManagerService;0,0;-0,4059999999999988;0,014999999999999986;-0,3329999999999984;1060,018;5,0;58,8900000000001;3,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;1,0;3,0;.;1,0;1,0;
CLASS: ManageGraphicsService;0,0;-0,22800000000000153;0,016999999999999904;-0,5339999999999989;-519,0370000000112;5,0;-28,835000000000946;2,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;0,0;3,0;;1,0;1,0;
CLASS: PuzzleManagerService;0,0;-2,7830000000000013;0,11199999999999988;-0,843;4434,9619999999995;38,0;246,38600000000042;10,0;10,0;20,0;"puzzleAlgorithmType",DecoratorTypesService,skipLineClassVariableDeclaration,"['ANTI-JIGSAW']"," static usedService = PuzzleGeneratorQuadroService,","NOT ['JIGSAW', 'JIGSAW2']","AND","NOT ['JIGSAW', 'JIGSAW2', 'ANTI-JIGSAW']","['JIGSAW', 'JIGSAW2']"," static usedService = PuzzleGeneratorQuadroService2,";0,0;18,0;;3,0;10,0;
CLASS: DrawBordersService;0,0;-0,1960000000000015;0,03400000000000025;-2,222999999999999;-9950,18299999996;8,0;-552,7880000000005;4,0;4,0;4,0;"puzzleAlgorithmType",DecoratorTypesService,wholeBlockFile,"['JIGSAW', 'JIGSAW2']";0,0;4,0;;1,0;2,0;
CLASS: PuzzleGeneratorQuadroService;0,0;-0,18900000000000006;0,03400000000000025;-1,7800000000000011;-8427,696999999927;8,0;-468,20500000000175;4,0;4,0;4,0;"puzzleAlgorithmType",DecoratorTypesService,wholeBlockFile,"['JIGSAW', 'JIGSAW2']";0,0;4,0;;1,0;2,0;
CLASS: DrawBordersService2;0,0;-0,1999999999999993;0,03299999999999992;-2,1610000000000014;-9310,945999999996;8,0;-517,2750000000015;4,0;4,0;4,0;"puzzleAlgorithmType",DecoratorTypesService,"['ANTI-JIGSAW']",wholeBlockFile;0,0;4,0;;1,0;2,0;
CLASS: PuzzleGeneratorQuadroService2;0,0;-0,18900000000000006;0,03400000000000025;-1,7800000000000011;-8427,696999999927;8,0;-468,20500000000175;4,0;4,0;4,0;"puzzleAlgorithmType",DecoratorTypesService,"['ANTI-JIGSAW']",wholeBlockFile;0,0;4,0;;1,0;2,0;
CLASS: ScanLineService;0,0;-2,631999999999998;0,01200000000000001;-1,0889999999999986;49,71600000000035;5,0;2,7620000000000005;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: SetPuzzleAreaOnBoardService;0,0;-0,3309999999999995;0,014999999999999902;-0,4720000000000013;-127,57499999999709;5,0;-7,087999999999738;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: DisableControlsService;0,0;-0,28500000000000014;0,01100000000000001;-0,35999999999999943;53,39499999999998;5,0;2,967000000000013;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: RandomUtilsService;0,0;-3,3329999999999984;0,007999999999999997;-0,3380000000000001;114,995;5,0;6,389000000000003;2,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;0,0;3,0;;1,0;1,0;
CLASS: ShufflePuzzlesService;0,0;-1,25;0,010000000000000009;-0,6910000000000007;140,97699999999986;5,0;7,832000000000022;2,0;2,0;2,0;wholeBlockFile,DecoratorTypesService;0,0;3,0;;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
CLASS: DecoratorFileCopy;0,0;0,0;0,004;1,5;17,414;5,0;0,967;5,0;2,0;2,0;DecoratorTypesService,wholeBlockFile;3,0;3,0;(),{},.;1,0;1,0;
